[INFO] [1784878957.501582413] [wrist_tracker]: RGB wrist tracker ready: rgb=/wrist/color/image_raw hint=/wrist/tracking_roi tracked=/target/tracked_2d
[WARN] [1784878966.232763247] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=29 confidence=0.207 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1784878966.366732118] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=30 confidence=0.159 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1784878966.430713514] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=31 confidence=0.137 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1784878966.530262325] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=32 confidence=0.124 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1784878966.630000192] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=33 confidence=0.113 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1784878969.164188923] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=59 confidence=0.167 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1784878969.263703587] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=60 confidence=0.228 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1784878969.366661913] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=61 confidence=0.225 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1784878969.465848356] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=62 confidence=0.325 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
