[INFO] [1785209968.705227154] [wrist_tracker]: RGB wrist tracker ready: rgb=/wrist/color/image_raw hint=/wrist/tracking_roi tracked=/target/tracked_2d
[WARN] [1785209984.035294660] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=33 confidence=0.294 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209984.099868463] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=34 confidence=0.000 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209984.166655073] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=35 confidence=0.027 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209984.566765065] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=42 confidence=0.448 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209984.700085428] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=44 confidence=0.427 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209984.766907141] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=45 confidence=0.409 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209984.833550780] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=46 confidence=0.412 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209984.867351450] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=47 confidence=0.385 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209984.936910671] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=48 confidence=0.424 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209990.439127385] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=55 confidence=0.212 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209990.501400708] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=56 confidence=0.325 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209990.601555897] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=58 confidence=0.286 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209990.668937095] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=59 confidence=0.243 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209991.201427339] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=68 confidence=0.044 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209991.271782251] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=69 confidence=0.000 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209991.334184845] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=70 confidence=0.000 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209991.468415481] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=72 confidence=0.000 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209991.568435411] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=73 confidence=0.000 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209991.601021710] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=74 confidence=0.000 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209991.700899273] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=75 confidence=0.000 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209991.738920255] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=76 confidence=0.000 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785209992.007019272] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=78 confidence=0.387 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785210002.271862654] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=84 confidence=0.207 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
[WARN] [1785210002.334810093] [wrist_tracker]: saved low-confidence wrist diagnostics: frame=85 confidence=0.208 dir=/home/sophie/isaac_lab/isaac_ws/rl_code/soarm100sim/logs/ros2_tracking_failures
